From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
P67383	P67383	reviewed	Y217_STRR6	UPF0237 protein spr0217	spr0217	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	88	cytosol [GO:0005829]; DNA-templated transcription [GO:0006351]
Q8CWN6	Q8CWN6	unreviewed	Q8CWN6_STRR6	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)	gapA spr1825	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	359	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]
Q8DRN1	Q8DRN1	unreviewed	Q8DRN1_STRR6	Degenerate transposase (Orf2)	spr0039	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	97	metal ion binding [GO:0046872]
Q8DN80	Q8DN80	unreviewed	Q8DN80_STRR6	Integral membrane protein	spr1873	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	99	membrane [GO:0016020]
Q8DPN4	Q8DPN4	unreviewed	Q8DPN4_STRR6	Serine/threonine protein phosphatase (EC 3.1.3.16)	pphA spr1083	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	242	cytoplasm [GO:0005737]; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity [GO:0008803]; myosin phosphatase activity [GO:0017018]; phosphatase activity [GO:0016791]; RNA decapping [GO:0110154]
Q8DR78	Q8DR78	unreviewed	Q8DR78_STRR6	Phosphotransferase system sugar-specific EII component	PTS-EII spr0291	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	144	membrane [GO:0016020]; kinase activity [GO:0016301]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]
Q8DPQ5	Q8DPQ5	reviewed	PYRC_STRR6	Dihydroorotase (DHOase) (EC 3.5.2.3)	pyrC spr1053	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	422	cytoplasm [GO:0005737]; allantoinase activity [GO:0004038]; dihydroorotase activity [GO:0004151]; zinc ion binding [GO:0008270]; 'de novo' UMP biosynthetic process [GO:0044205]; purine nucleobase catabolic process [GO:0006145]
Q8DNY5	Q8DNY5	unreviewed	Q8DNY5_STRR6	FAD dependent oxidoreductase domain-containing protein	spr1461	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	370	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]
P64311	P64311	reviewed	IXTPA_STRR6	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	spr1695	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	200	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleoside triphosphate diphosphatase activity [GO:0047429]; nucleotide binding [GO:0000166]; ribonucleoside triphosphate phosphatase activity [GO:0017111]; XTP diphosphatase activity [GO:0036222]; nucleoside triphosphate catabolic process [GO:0009143]; nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]
Q8DR53	Q8DR53	unreviewed	Q8DR53_STRR6	Response regulator	csrR spr0336	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	229	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]
Q8CYI0	Q8CYI0	unreviewed	Q8CYI0_STRR6	30S ribosomal protein S15	spr1457	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	158	membrane [GO:0016020]
Q8DPM4	Q8DPM4	unreviewed	Q8DPM4_STRR6	Formate-nitrate transporter	nirC spr1097	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	265	membrane [GO:0016020]; formate transmembrane transporter activity [GO:0015499]; formate transport [GO:0015724]
Q8DQN2	Q8DQN2	unreviewed	Q8DQN2_STRR6	GTPase HflX (GTP-binding protein HflX)	hflX spr0589	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	412	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]
Q8DP24	Q8DP24	unreviewed	Q8DP24_STRR6	HTH domain-containing protein	spr1404	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	502	
Q8CZ51	Q8CZ51	unreviewed	Q8CZ51_STRR6	Aromatic acid exporter family protein	spr0442	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	175	membrane [GO:0016020]
Q8DN76	Q8DN76	unreviewed	Q8DN76_STRR6	Threonine synthase (EC 4.2.3.1)	thrC spr1878	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	494	cytoplasm [GO:0005737]; threonine synthase activity [GO:0004795]
Q8DNU8	Q8DNU8	unreviewed	Q8DNU8_STRR6	ABC transporter substrate-binding protein-sugar transport	ABC-SBP spr1527	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	442	
P64023	P64023	reviewed	EFG_STRR6	Elongation factor G (EF-G)	fusA spr0250	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	693	cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]
Q8DPD2	Q8DPD2	unreviewed	Q8DPD2_STRR6	Prephenate dehydrogenase (EC 1.3.1.12)	tyrA spr1231	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	367	NAD+ binding [GO:0070403]; prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]; tyrosine biosynthetic process [GO:0006571]
Q8DPH4	Q8DPH4	unreviewed	Q8DPH4_STRR6	Cytoplasmic membrane protein	lemA spr1163	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	186	membrane [GO:0016020]
Q8DRA3	Q8DRA3	unreviewed	Q8DRA3_STRR6	Aminopeptidase (EC 3.4.11.-)	pepS spr0254	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	413	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]
Q8DQY8	Q8DQY8	unreviewed	Q8DQY8_STRR6	Trk system potassium uptake protein TrkA	trkA spr0427	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	449	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; potassium ion transport [GO:0006813]
Q8DPL2	Q8DPL2	unreviewed	Q8DPL2_STRR6	ECF transporter S component	spr1112	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	187	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
Q8DRI2	Q8DRI2	unreviewed	Q8DRI2_STRR6	Transporter, truncation	spr0106	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	644	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]; transmembrane transport [GO:0055085]
P0A4Q0	P0A4Q0	reviewed	PLSY_STRR6	Glycerol-3-phosphate acyltransferase (Acyl-PO4 G3P acyltransferase) (Acyl-phosphate--glycerol-3-phosphate acyltransferase) (G3P acyltransferase) (GPAT) (EC 2.3.1.275) (Lysophosphatidic acid synthase) (LPA synthase)	plsY spr0755	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	213	plasma membrane [GO:0005886]; acyl-phosphate glycerol-3-phosphate acyltransferase activity [GO:0043772]; phospholipid biosynthetic process [GO:0008654]
Q8CYP2	Q8CYP2	unreviewed	Q8CYP2_STRR6	Glucokinase	spr1185	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	67	
Q8CYB9	Q8CYB9	unreviewed	Q8CYB9_STRR6	DUF4651 domain-containing protein	spr1728	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	99	
Q8DPJ1	Q8DPJ1	unreviewed	Q8DPJ1_STRR6	PF03932 family protein CutC	cutC spr1139	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	210	cytoplasm [GO:0005737]; copper ion binding [GO:0005507]
Q8DR50	Q8DR50	unreviewed	Q8DR50_STRR6	diphosphomevalonate decarboxylase (EC 4.1.1.33)	mvd1 spr0339	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	344	cytosol [GO:0005829]; ATP binding [GO:0005524]; diphosphomevalonate decarboxylase activity [GO:0004163]; kinase activity [GO:0016301]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; phosphorylation [GO:0016310]
Q8CYK7	Q8CYK7	unreviewed	Q8CYK7_STRR6	NADPH-dependent FMN reductase-like domain-containing protein	spr1326	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	414	cytosol [GO:0005829]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
Q8CYY4	Q8CYY4	unreviewed	Q8CYY4_STRR6	Phosphopentomutase	spr0733	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	136	
Q8CZ76	Q8CZ76	unreviewed	Q8CZ76_STRR6	Uncharacterized protein	spr0283	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	58	
Q8DQS7	Q8DQS7	reviewed	MRNC_STRR6	Mini-ribonuclease 3 (Mini-3) (Mini-RNase 3) (EC 3.1.26.-) (Mini-RNase III) (Mini-III)	mrnC spr0520	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	128	cytoplasm [GO:0005737]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; rRNA processing [GO:0006364]
Q8DPS6	Q8DPS6	reviewed	GLGB_STRR6	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB spr1029	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	642	cytoplasm [GO:0005737]; cytosol [GO:0005829]; 1,4-alpha-glucan branching enzyme activity [GO:0003844]; 1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]; cation binding [GO:0043169]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; glycogen biosynthetic process [GO:0005978]
Q8DPC2	Q8DPC2	reviewed	POTA_STRR6	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	potA spr1246	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	385	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type polyamine transporter activity [GO:0015417]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
P66393	P66393	reviewed	RS13_STRR6	Small ribosomal subunit protein uS13 (30S ribosomal protein S13)	rpsM spr0213	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	121	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
Q8CWV2	Q8CWV2	reviewed	RL18_STRR6	Large ribosomal subunit protein uL18 (50S ribosomal protein L18)	rplR spr0205	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	118	cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DQ65	Q8DQ65	unreviewed	Q8DQ65_STRR6	Regulatory function on capsule expression in group B streptococci	cpsY spr0828	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	302	protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]
Q8DNN2	Q8DNN2	unreviewed	Q8DNN2_STRR6	N-acetyltransferase domain-containing protein	spr1627	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	148	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
Q8DQC0	Q8DQC0	unreviewed	Q8DQC0_STRR6	ABC transporter membrane-spanning permease-ribose/galactose transport	ABC-MSP spr0749	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	361	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q8DR81	Q8DR81	unreviewed	Q8DR81_STRR6	2-keto-3-deoxy-6-phosphogluconate aldolase (EC 4.1.3.16)	kdgA spr0287	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	209	4-hydroxy-2-oxoglutarate aldolase activity [GO:0008700]
Q8DPE8	Q8DPE8	unreviewed	Q8DPE8_STRR6	Degenerate transposase	spr1198	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	34	
Q8DPQ8	Q8DPQ8	unreviewed	Q8DPQ8_STRR6	TPP-dependent acetoin dehydrogenase beta chain (EC 1.1.1.303)	acoB spr1050	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	330	diacetyl reductase ((R)-acetoin forming) activity [GO:0052587]
P0A2W1	P0A2W1	reviewed	ACP_STRR6	Acyl carrier protein (ACP)	acpP acp spr0378	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	74	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]
Q8DPF5	Q8DPF5	unreviewed	Q8DPF5_STRR6	ABC transporter ATP-binding protein-oligopeptide transport	appD spr1191	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	660	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]; peptide transport [GO:0015833]
Q8DR34	Q8DR34	reviewed	PTMCB_STRR6	PTS system mannitol-specific EIICB component (EIICB-Mtl) (EII-Mtl) [Includes: Mannitol permease IIC component (PTS system mannitol-specific EIIC component); Mannitol-specific phosphotransferase enzyme IIB component (EC 2.7.1.197) (PTS system mannitol-specific EIIB component)]	mtlA spr0356	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	589	plasma membrane [GO:0005886]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity [GO:0022872]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]
P0A474	P0A474	reviewed	RL14_STRR6	Large ribosomal subunit protein uL14 (50S ribosomal protein L14)	rplN spr0199	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	122	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DQ30	Q8DQ30	unreviewed	Q8DQ30_STRR6	Ribonuclease R (RNase R) (EC 3.1.13.1)	rnr spr0878	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	784	cytosol [GO:0005829]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; RNA metabolic process [GO:0016070]
Q8CWQ2	Q8CWQ2	unreviewed	Q8CWQ2_STRR6	Major facilitator:Oxalate:Formate Antiporter	oxlT spr1441	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	408	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q8CYF5	Q8CYF5	unreviewed	Q8CYF5_STRR6	ABC transporter permease	spr1547	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	225	membrane [GO:0016020]
Q8DNL1	Q8DNL1	reviewed	XPT_STRR6	Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	xpt spr1662	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	193	cytoplasm [GO:0005737]; xanthine phosphoribosyltransferase activity [GO:0000310]; purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]
Q8DRA6	Q8DRA6	unreviewed	Q8DRA6_STRR6	pullulanase (EC 3.2.1.41) (Alpha-dextrin endo-1,6-alpha-glucosidase) (Pullulan 6-glucanohydrolase)	pulA spr0247	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	1256	membrane [GO:0016020]; carbohydrate binding [GO:0030246]; pullulanase activity [GO:0051060]; carbohydrate metabolic process [GO:0005975]
Q8DNV8	Q8DNV8	unreviewed	Q8DNV8_STRR6	Cell division protein FtsA	ftsA spr1511	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	457	cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; cell division [GO:0051301]; FtsZ-dependent cytokinesis [GO:0043093]
Q8CWT6	Q8CWT6	unreviewed	Q8CWT6_STRR6	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	cps2L spr0320	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	289	glucose-1-phosphate thymidylyltransferase activity [GO:0008879]; metal ion binding [GO:0046872]; extracellular polysaccharide biosynthetic process [GO:0045226]
Q8DNK3	Q8DNK3	unreviewed	Q8DNK3_STRR6	Cation diffusion facilitator transporter-heavy metal transport	czcD spr1672	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	299	plasma membrane [GO:0005886]; zinc ion transmembrane transporter activity [GO:0005385]; zinc ion transmembrane transport [GO:0071577]
Q8DNN5	Q8DNN5	unreviewed	Q8DNN5_STRR6	Aspartate aminotransferase	spr1622	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	512	
P0A4S4	P0A4S4	reviewed	RLMH_STRR6	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH)	rlmH spr2044	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	159	cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]
Q8DQG8	Q8DQG8	unreviewed	Q8DQG8_STRR6	DNA polymerase III, delta subunit	holA spr0673	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	345	DNA polymerase III complex [GO:0009360]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]
P0A4N2	P0A4N2	reviewed	MALC_STRR6	Maltodextrin transport system permease protein MalC	malC spr1919	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	435	maltose transport complex [GO:1990060]; ABC-type maltose transporter activity [GO:0015423]; maltodextrin transmembrane transport [GO:0042956]
P67267	P67267	reviewed	Y1010_STRR6	Nucleoid-associated protein spr1010	spr1010	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	99	bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]; DNA binding [GO:0003677]
P66360	P66360	reviewed	RS11_STRR6	Small ribosomal subunit protein uS11 (30S ribosomal protein S11)	rpsK spr0214	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	127	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8CZA7	Q8CZA7	unreviewed	Q8CZA7_STRR6	Leader peptidase	spr0114	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	330	membrane [GO:0016020]
P63734	P63734	reviewed	CARA_STRR6	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	carA spr1154	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	359	carbamoyl-phosphate synthase complex [GO:0005951]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]; glutamine metabolic process [GO:0006541]
Q8DPU1	Q8DPU1	unreviewed	Q8DPU1_STRR6	Pseudouridine synthase (EC 5.4.99.-)	rluD spr1006	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	298	catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]
Q8DQV4	Q8DQV4	unreviewed	Q8DQV4_STRR6	YlxR domain-containing protein	spr0479	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	97	
Q8DNK5	Q8DNK5	unreviewed	Q8DNK5_STRR6	Alcohol dehydrogenase (EC 1.1.1.1)	adhB spr1670	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	345	alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]
Q8DNU7	Q8DNU7	unreviewed	Q8DNU7_STRR6	Phosphotransferase system sugar-specific EII component (EC 2.7.1.69)	PTS-EII spr1528	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	510	plasma membrane [GO:0005886]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]
Q8CZD0	Q8CZD0	unreviewed	Q8CZD0_STRR6	Recombination regulator RecX	spr0020	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	80	
Q8DMW7	Q8DMW7	unreviewed	Q8DMW7_STRR6	ABC-2 type transporter transmembrane domain-containing protein	spr2039	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	255	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]
Q8DNT5	Q8DNT5	unreviewed	Q8DNT5_STRR6	Homologue of NADPH-flavin oxidoreductase (EC 1.6.99.-)	frp spr1554	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	237	oxidoreductase activity [GO:0016491]
Q8DNE8	Q8DNE8	reviewed	MURA1_STRR6	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 (EC 2.5.1.7) (Enoylpyruvate transferase 1) (UDP-N-acetylglucosamine enolpyruvyl transferase 1) (EPT 1)	murA1 murA spr1781	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	427	cytoplasm [GO:0005737]; UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]
